Average Speed
27.917825052586977
18.766573706556496
20.459398042153108
33.28527665529967
38.297968506048186
33.57895531087328
37.33074510627624
28.60969122075234
24.973184765898733
28.828292759295383
33.72368119112581
30.65421624444058
14.062446709822185
20.23351018601432
21.67103295908598
12.571059838684327
20.90261941231708
24.377535365174012
32.39122705255511
24.569196791879165
20.82005831099884
25.43079350882548
19.499270054003546
9.41692677318838
15.78321536000099
27.62724283895952
22.960337287584228
23.294796512338507
17.999487469135573
22.358276937244295
32.86069771055004
31.584454512944102
25.74068377069675
20.153459828577198
23.27903750346567
37.411345206707736
19.468251518655325
27.827706315291724
22.302652894091004
9.342748137076317
25.61268984597241
22.446484313049847
28.78177469078701
23.255850875862773
22.680100613276338
32.755388473014804
20.66619692053899
17.00579343586928
27.877711525895755
20.361770604144507
29.81797390725413
23.731542391427904
26.315857835340708
25.21130903427164
22.11142350167937
20.61793511294069
27.325719677284404
21.793888076440695
9.882789688243117
15.035633854600212
28.53816637823604
16.65063889435657
25.743113203759844
28.65455041639448
19.962435559916525
22.87575090634062
19.91797213294043
24.88276620263165
25.03844522902845
19.94689465665102
31.85451238202397
17.032959927083176
36.82168688801969
30.71060899693414
26.04740554151197
27.085743634336925
26.326996317980104
22.279307849695087
26.2185163421165
26.178650990041096
28.80880737438457
34.3018900274109
23.04900208604625
29.563790005134468
24.1367609763114
14.44661981789652
22.921849559195387
29.09444699407628
40.342870767288616
19.94220498094425
28.46893221932994
20.761884591893864
12.351296180782692
24.26729953799067
36.38309731958816
22.454512425886183
22.85314865332667
29.99169448889432
26.024354622091717
30.512414257102414
17.587123805519955
34.444780424146906
19.40308387034139
30.28901980166652
21.47438086473056
32.77456480111847
20.079018233284263
15.38468412021259
18.5695473974561
15.716741193594707
21.449617706817595
22.344033247989728
36.98783205974215
26.415339990148222
25.881973799381463
20.521780065585297
26.19260948147666
13.543877310669446
32.89610477170477
32.71921456561717
22.85512241889471
27.529320350841655
15.481242162497894
14.906775163135658
26.881126887113453
24.009297395686488
30.700851227313645
28.95290327635929
30.9138805130241
32.7358136965655
17.582104058191106
16.345288207539035
37.96267268114487
14.353444812230762
28.17913442892181
30.320971547575827
35.151037095385355
14.663916634543211
24.175645166430947
17.38292278323922
32.89322074099227
19.965501092481045
29.269149765371804
22.2618439992679
29.78782537740268
35.91521507594123
27.816122816612346
20.962977084516837
10.925864247866448
24.995556588482096
7.513380979079854
