average_speed
32.36938144329897
20.450456692913384
30.147916666666667
34.82054377880185
27.063615680245963
35.05025266611977
13.13401118359739
22.67307458656767
29.022618066561012
39.57485046728972
21.7977676266137
32.9576301369863
27.832402877697845
32.45930847457627
23.56244406894221
22.684321858864028
29.3572750287687
21.144183807439823
29.576303225806456
29.48070434376459
20.19657091073856
21.390254305825973
31.804206642066426
23.77160272638754
28.632917741218318
57.59679375
30.078362589928055
32.30441611996251
32.04615529411765
28.051679792297705
27.52106990881459
18.32950962448722
28.191628105039033
33.63082172373081
27.090925396211826
35.35256470588236
13.489502803738317
31.825105680317044
27.718725663716818
25.435733626857456
26.832807692307693
21.862746268656718
17.868648030495553
30.61428196721312
23.222229441624364
27.4846353297953
31.41398579728857
25.267935265336845
24.5931375
27.29517115054379
24.84471994715984
48.962415441176475
32.723407894736845
34.88287747035573
26.69265943600868
34.9844626647145
31.38885155350978
30.930809457579972
21.967074866310163
24.025719311102964
27.718591612721642
23.015203255515097
32.01302532041263
24.69946189258312
14.152658823529412
21.906326086956522
30.07232558139535
26.612696368787024
21.046560367957074
30.509815856777493
21.728754655870446
43.82404528301887
43.1745997818975
24.305003051317613
31.169166397415186
32.00165357142858
40.71459847328244
31.427160259179264
24.66881063122924
30.731335968379444
26.302873489121676
32.697603423680455
30.16121716738197
33.335077798861484
22.341704406023425
25.976417355371904
30.41978082191781
29.070199115044247
35.09439143135346
33.75155056179775
28.906536400882448
33.53864
30.93799767171129
30.651862306368333
24.917042153929835
23.0187890625
23.11987283236994
34.55120415879017
28.282926118626435
30.680125542570952
27.442901408450705
30.277547721410144
29.850180865006553
37.66558099878197
21.911503184713375
29.828742651469703
18.60692957746479
35.28654013015184
27.82700325732899
30.305431075697207
25.648994594594594
26.56942754145638
29.702082840236688
27.079155386081982
46.848780000000005
29.86061725067385
34.42647396963124
22.182651794374394
31.96629718875502
28.665378265808403
34.91125572868928
27.23479970866715
35.171831099195714
30.616994764397905
31.22563702801462
34.44543259557344
33.17117220543807
44.801170446232625
32.9268307022319
24.414199649737306
28.707546848381604
15.366297744360901
40.724934306569345
24.42634101382489
32.71509440559441
33.77409811320755
32.45447817836813
27.96718699186992
32.798806236080175
43.61412711864407
29.718684410646386
25.774627802690585
46.70940079893475
31.995620111731842
35.8443
24.24751024390244
32.518976669348355
28.08722168674699
26.313941578620266
28.856333218112688
36.65865371024735
33.558624535315985
20.087104795737122
25.79639522789844
30.382115337423315
31.785707988980718
28.29529940119761
44.55623826714802
28.837958887545344
23.003612749003988
24.89005639913232
24.98166921718658
32.69190888382688
28.40164161849711
31.135651948051944
30.96817150063052
22.26951515151515
21.367512961508247
45.4947250509165
26.87640614811365
13.808321451717434
49.69795081967213
22.332219740955782
25.750786845310596
30.479625835189307
19.283865492393915
27.314353149955636
36.57899609882965
32.950366197183094
21.707052631578946
26.509044705882353
19.139719928186715
43.59509467455621
23.88161371841155
21.294689162881244
25.65611401425178
32.176042728019716
36.75046469248292
39.84151324085751
29.080074659009338
29.61232206405694
30.01911428571429
26.37396757502587
26.747023041474655
31.444620462046206
35.40269834254144
28.066026133743275
17.584424778761065
30.376729411764707
25.685931335149863
45.19975384615384
34.078093862815884
17.480663677130046
31.207981395348842
31.499600522193212
22.8455145631068
30.697941618015015
30.493744493392068
33.26499492385787
29.089433628318588
30.846988399071925
26.239926693227094
20.132013289036543
32.57572413793104
37.42495011876485
36.04288380603843
24.95853929121726
25.672716157205237
26.719836107554418
35.53277448071216
20.87283359253499
21.230265000000003
27.193985477178423
28.51032893982808
30.73392
31.406680919294498
38.346603174603175
24.004659910822863
29.758548864758147
39.03427894736842
24.2334
29.64696
14.556728165555944
24.95953227771011
52.00397872340425
29.64081638044914
18.965242105263158
12.340218690400508
39.317749049429665
20.461869688385267
29.905480519480516
35.480226950354606
35.971373107747105
28.113032685930836
26.583854922279794
38.41479032258065
30.013656716417913
22.547447737909515
26.091694173122267
29.191260969976906
20.154185022026432
28.680872125115
24.310285714285715
25.866042704626338
29.437286015460295
42.385288299155604
34.444098305084744
25.1702690465825
20.005761216730036
26.42267226890756
31.748624999999997
23.19867077681874
35.10518211559433
28.84371923076923
27.16222867513612
33.49280036052276
37.637369863013696
33.51385714285715
21.32221523579202
32.483366120218584
22.29091596865712
30.05991188811189
26.390319255547602
32.37913620213186
29.50158904109589
22.51897297297297
34.09955594102342
34.74679976090855
26.728627906976744
25.898046908315564
22.288483870967745
41.66336609336609
33.772974545454545
28.69152305246423
22.147977059436915
39.48872954230236
37.09772392638037
34.765120307988454
28.745965973534975
32.290000000000006
32.316842465753425
24.117066975935053
44.66071521456436
20.064311748739822
21.097490163934424
19.654706131078225
28.278153013910355
28.009105047748978
31.946395995550617
30.02737208441318
20.312782950084127
23.3814375
28.30024
23.39159124087591
28.10153271028037
41.82941674333026
26.6612477947073
41.033897397769515
24.83139016074038
21.853312242090784
35.38150276243094
33.23971653543307
22.533759619952495
27.510173076923078
25.171636363636367
30.953517824773417
33.13263129002745
26.026919407894738
18.917309904153356
32.932748768472905
25.66401742160279
38.305760060173
