Average Speed
22.393208831646735
14.484782232477647
6.615359633494529
9.489879395153945
10.420317400518012
16.23179815708644
8.405616087751373
11.917161825726142
23.180169381107493
23.71000502260171
20.7695
7.274872817955113
14.172904441453566
14.320350000000001
22.881588377723972
10.543930877078578
23.189266781411362
18.14270192307692
16.235085190585295
20.53648536585366
22.348212034383955
14.613551529551529
8.059327731092438
18.918594782608693
8.129731827111984
15.609518664047151
13.501716303708065
17.41721364452424
14.634756000000001
15.87304468718967
23.530102064666927
9.572287769784174
6.615076400679118
12.511630516348044
17.321754054851073
14.311718749999999
15.065304571796524
3.516007206125207
14.773807058823529
21.987463917525773
23.472824767801857
11.876833055648117
20.2968
22.002105263157894
16.32170183682187
19.678983240223463
18.661263157894737
21.225203285420946
19.058413565708904
18.38395526561044
20.33222465133811
20.941875
14.342551665243382
15.266210788381743
23.870673115220484
7.528555012224939
23.49167330677291
22.550963674321505
18.369957446808513
14.524491089108912
14.569613311148087
14.257817307692306
22.909509433962267
6.044767779960708
14.014424087123638
10.442523287671234
21.28940689655172
14.197378378378378
18.31743969429186
18.926758293838862
15.962163538873996
12.81525
11.644159627148268
18.447363865123304
20.103477744807122
22.786690909090908
25.16567262330236
17.54934381701215
11.036744186046512
22.520184576485462
18.2303949044586
22.994023372287142
15.233312101910826
18.34565625
11.302683480453974
22.918954356846477
15.895837925445704
13.729947643979056
18.927404081632655
6.186335664335665
