average_speed
22.40909710078233
14.484761465243727
9.028138937130947
9.495193583667518
14.175219090326715
15.792609735268998
9.062207621550591
18.247129337539434
23.37194088669951
23.840836363636363
20.7695
22.01542641509434
19.258354059985372
15.345072964399014
23.06826688364524
19.54625375826819
19.915556541019956
14.970434093161547
17.291054803638783
20.436771844660196
22.300134381701213
14.344971428571428
12.909940516821063
20.163425393883227
18.49686541737649
16.509225974025977
14.408841708542713
18.332680272108842
17.82550304506699
18.313903323262842
22.058714462299136
9.729695852534562
6.589014084507042
